,datetime,message,negativity,neutrality,positivity,compound,city,oblast
277,"12:29 PM, 02 Jan 2023","Children in Desnianskyi district, instead of playing on playgrounds, collect fragments of enemy drones after the attack on Kyiv send news @novosti_kieva_bot 👉SUBSCRIBE",0.232,0.704,0.063,-0.7003,Kyiv,Kyiv
278,"12:30 PM, 02 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
279,"12:33 PM, 02 Jan 2023",The New York Times showed how the 43rd AOBR met 2023 in the Kremenno-Svatovo direction 💥,0.0,1.0,0.0,0.0,n/a,n/a
280,"12:34 PM, 02 Jan 2023","One of the most important internal fronts for Ukraine this year is the judicial reform, in particular, the complete reset of the High Council of Justice (HCJ) and the High Qualification Commission of Judges (HQCJ), - the head of the Anti-Corruption Action Center Vitaliy Shabunin. The restarts of the HCJ and the HQCJ, which began in 2021, have become one of the main arguments in favor of granting Ukraine the status of a candidate for the European Union, so the fate of the country's further European integration will depend on their implementation. The congress of judges will soon take place, where eight members of the HCJ will be elected. However, not all representatives of the judiciary are interested in resuming the work of the body, because most of their proteges failed to pass the Ethics Council. Read about the likely consequences of blocking the reboot of key judicial bodies in the article. 👉 Subscribe to ZN.UA",0.052,0.869,0.079,0.5563,n/a,n/a
281,"12:34 PM, 02 Jan 2023",The farewell to Pope Benedict XVI has begun in the Vatican and will last three days. 👉 Subscribe to ZN.UA,0.0,1.0,0.0,0.0,n/a,n/a
282,"12:34 PM, 02 Jan 2023","Occupants are shelling Beryslav. The enemy hit a five-story building with a tank, - the mayor Oleksandr Shapovalov. There are significant destructions. There is no information about the victims yet. 👉 Subscribe to ZN.UA",0.297,0.656,0.047,-0.8591,n/a,n/a
283,"12:34 PM, 02 Jan 2023","The country of contrasts. Valery Meladze, at one of the concerts in Russia, whispered ""Glory to the Heroes"" to the appeal of a fan - ""Glory to Ukraine"". ** Earlier, the singer has already expressed his position on the war in Ukraine, and condemned the Kremlin's decision on Moscow's aggression against Kyiv. 👉 Subscribe to ZN.UA",0.133,0.68,0.186,0.5574,n/a,n/a
284,"12:34 PM, 02 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
285,"12:34 PM, 02 Jan 2023",Ukrainian SES received demining equipment from Estonian Rescue Council Colleagues from Estonia also conducted a training with SES specialists on the practical use of the transferred equipment. Strength in unity!,0.0,0.799,0.201,0.7777,n/a,n/a
286,"12:37 PM, 02 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
287,"12:38 PM, 02 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
288,"12:38 PM, 02 Jan 2023","Damage 🇺🇦 to the environment caused by Russia is estimated at $ 35.3 billion - Oleksii Reznikov Millions of hectares of nature reserves are under threat. Article 55 of the First Protocol prohibits waging war AGAINST the natural environment through repression, but Russia does not care. https://t.me/operativnoZSU",0.227,0.739,0.033,-0.8497,n/a,n/a
289,"12:39 PM, 02 Jan 2023","The displaced people who found a shelter in Zaporizhzhya received another humanitarian cargo from Rinat Akhmetov's Foundation. Almost half a thousand kits with food of prime necessity were received by Metinvest Zaporizhzhya Green Center. Internally displaced people can receive assistance from Monday to Friday from 10:00 to 15:00 at the address: Zaporizhzhya, 5 Gagarin str. You only need to bring your passport or IDP certificate. Totally more than 37 thousand people have already received food packages from the Foundation, which were delivered to ""Green Center Metinvest Zaporizhzhya"". The assistance is provided within the framework of the program ""Rinat Akhmetov - Saving Lives"". 🇺🇦 Ukraine Now",0.0,1.0,0.0,0.0,n/a,n/a
290,"12:39 PM, 02 Jan 2023","A priest was stabbed in the throat in a Vinnitsa diocese church - UOC press service. The attacker was an unknown man who entered the temple and began to overturn everything. At the comments of the rector of the temple, an unknown man attacked the priest with a knife and cut his throat. The police were called to the scene, but the attacker refused to comply and law enforcement authorities were forced to use weapons. The attacker was shot in the leg and detained, and investigative actions are underway. 🇺🇦 Ukraine Now",0.292,0.708,0.0,-0.9851,n/a,n/a
291,"12:39 PM, 02 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
292,"12:43 PM, 02 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
293,"12:43 PM, 02 Jan 2023","""Cotton"" on the territory of Russia will happen more often and more ""deeply"". Answering the journalist's question, the Head of the Defence Intelligence of Ukraine Kyrylo Budanov expressed the opinion that explosions will occur ""deeper and deeper"" on the territory of Russia. While in Crimea, the Armed Forces of Ukraine will use all appropriate types of weapons and hit those targets that they consider necessary, because it is Ukrainian territory. 👉 Subscribe to ZN.UA",0.037,0.904,0.058,0.1531,n/a,n/a
294,"12:43 PM, 02 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
295,"12:46 PM, 02 Jan 2023","🚰 Make a supply of water Tomorrow, January 3, a new water supply system will be connected on Stryiska street. Because of this, part of Sykhiv, Frankivsk and Halytskyi districts will be without water supply. There will be no water supply from 9:00 to 20:00. 👉🏻 The list of streets can be found here. 🇺🇦 Lviv 24/7",0.04,0.96,0.0,-0.296,Lviv,Dnipro-petrovsk
296,"12:47 PM, 02 Jan 2023","Aerial reconnaissance of the ""Berdiansk"" battalion of the 110th separate mechanized brigade is working together with sworn brothers https://t.me/operativnoZSU",0.0,1.0,0.0,0.0,n/a,n/a
297,"12:47 PM, 02 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
298,"12:48 PM, 02 Jan 2023","In 2022, the head of the Kharkiv Regional Council Tetiana Yegorova-Lutsenko earned almost UAH 350 thousand, her deputies - more than UAH 200 thousand. During the year, Yegorova-Lutsenko received maternity allowance and travel payments. Read how much the deputy chairman Valeria Muraieva and ex-deputy chairman Bohdan Malyovanyi received during the downtime",0.0,1.0,0.0,0.0,Kharkiv,Kharkiv
299,"12:49 PM, 02 Jan 2023","Before Christmas on January 7, the occupiers may also fire missiles at Ukraine ""We are preparing for this,"" Ignat, spokesman of the Air Force Command of the AFU. 🇺🇦 Ukraine Now",0.195,0.805,0.0,-0.7925,n/a,n/a
300,"12:49 PM, 02 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
301,"12:51 PM, 02 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
302,"12:52 PM, 02 Jan 2023","We will be preparing for possible enemy attacks on Christmas Eve, - said the spokesman of the Air Forces of the Armed Forces of Ukraine Yuriy Ihnat. According to the spokesman, no one can give exact information about the plans of the Russian occupiers regarding shelling, except the occupiers themselves. Therefore, the Armed Forces of Ukraine will ""keep their powder dry"" and people prepared for any actions of the enemy. 👉 Subscribe to ZN.UA",0.149,0.827,0.023,-0.8807,n/a,n/a
303,"12:53 PM, 02 Jan 2023","Post Bridge, Azovstal",0.0,1.0,0.0,0.0,n/a,n/a
304,"12:53 PM, 02 Jan 2023",Russian troops shoot at AFU positions in the combat zone.,0.574,0.426,0.0,-0.8567,n/a,n/a
305,"12:53 PM, 02 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
306,"12:53 PM, 02 Jan 2023","In Zaporizhzhia region, the village of Vasilievka (controlled by the Russian Federation) was shelled on New Year's Eve.",0.0,1.0,0.0,0.0,Zaporizhzhia,Zaporizhzhia
307,"12:55 PM, 02 Jan 2023","Damage to the Ukrainian environment caused by Russia is estimated at $35.3 billion, - Oleksiy Reznikov He wrote about this on his Twitter. According to the Minister of Defense, millions of hectares of nature reserves are currently under threat.",0.153,0.812,0.035,-0.7269,n/a,n/a
308,"12:56 PM, 02 Jan 2023","❗️ Training has begun in the Kharkiv region, do not panic! Today our soldiers are honing their skills of shooting with heavy and small arms Echoes from the firing ranges can reach Kharkov, so if you hear any ""bangs"" don't panic, everything is under control Link to us https://t.me/+NnHkW1Kd_ophMDZi Send news 👉 @Kharkiv_Lifebot 👉",0.042,0.839,0.119,0.5261,Kharkiv,Kharkiv
309,"12:56 PM, 02 Jan 2023","Kharkiv in 2nd place in the National ranking of cities: ""City of Ukraine. National choice 2022"". The rating was made by a vote of more than two million Ukrainians. In total it included 50 cities of the country. Send news 👉 @Kharkiv_Lifebot 👉",0.0,1.0,0.0,0.0,Kharkiv,Kharkiv
310,"12:58 PM, 02 Jan 2023","In 2022, the head of the Kharkiv Regional Council Tetiana Yegorova-Lutsenko earned almost UAH 350 thousand, her deputies - more than UAH 200 thousand. During the year, Yegorova-Lutsenko received maternity allowance and travel payments. Read how much the deputy chairman Valeria Muraieva and ex-deputy chairman Bohdan Malyovanyi received during the downtime Subscribe to Suspilne Kharkiv on Youtube, Viber, Facebook, Instagram",0.0,1.0,0.0,0.0,Kharkiv,Kharkiv
311,"12:58 PM, 02 Jan 2023",What unusual meteorological phenomena were recorded in Kharkiv region in 2022: forecaster tells,0.0,1.0,0.0,0.0,Kharkiv,Kharkiv
312,"12:58 PM, 02 Jan 2023","54-year-old resident of Izium Ruslan Kramarenko, who served in the ""Kraken"" unit, died near Kupyansk on September 29",0.175,0.825,0.0,-0.5574,Izium,Kharkiv
313,"12:58 PM, 02 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
314,"12:58 PM, 02 Jan 2023",Confidently to victory. Glory to the Armed Forces! The 17th separate tank brigade of Kryvyi Rih named after Kostiantyn Pestushko https://t.me/operativnoZSU,0.0,0.734,0.266,0.784,n/a,n/a
315,"01:02 PM, 02 Jan 2023","Purchased passes continue until January 13, 2023, due to the suspension of electric transportation on December 6 - December 18, 2022 Renewal of travel tickets is issued at the ticket offices and the administrative building of the CP ""OMET"" at the addresses: ▪▪️Starosene Square; ▪️Kulikovo Pole; ▪️Black Sea Cossack Street, ▪️L. Vodoprovodnaya 1, room 16. When renewing a travel card, it is obligatory to have it. Send news 👉 @our_odessabot 👉",0.0,1.0,0.0,0.0,n/a,n/a
316,"01:03 PM, 02 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
317,"01:03 PM, 02 Jan 2023","🙏Police rescue elderly people who are sick or freezing in frozen houses without heating in Donbass There is no ambulance on the line of combat, so the pensioners are very much waiting for their only rescue - the White Angel police crew. ""We'll evacuate you, at least keep you warm, and if you want, I'll bring you back in a few days."" So Artem Shchus, one of the ""angels"" and head of the Kurakhov police department, convinces a single woman with a disability that her life is important 😭",0.096,0.766,0.138,0.4588,n/a,n/a
318,"01:03 PM, 02 Jan 2023","⁉️🗣 When will the fire stop in Ukraine - forecast of a former NATO general ""Most likely between February and May. This is a situation in which both sides realize that they are stuck,"" former Bundeswehr and NATO general Hans-Lothar Domrese suggested. He noted that this would be a good moment for cease-fire negotiations, but it does not mean a cease-fire for a long time.",0.054,0.914,0.032,-0.09,n/a,n/a
319,"01:04 PM, 02 Jan 2023",City Park and Pushkin Street.,0.0,1.0,0.0,0.0,n/a,n/a
320,"01:04 PM, 02 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
321,"01:08 PM, 02 Jan 2023","In Makeyevka, they are looking for an ""unknown hero"" who launched fireworks before the arrival of HIMARS near the vocational school and thus ""saved the lives"" of the ChMOBiks who ""came out to watch the fireworks"" 🎉🤣 Therefore, ORKs, keep a good life hack - launch more fireworks near the barracks, and maybe it will save someone's life 😏😏 @informnapalm",0.0,0.791,0.209,0.9186,n/a,n/a
322,"01:08 PM, 02 Jan 2023","🔷 Two men will be tried for cooperating with the occupiers and running a utility company in Izyum 🖌️ Kharkiv Regional Prosecutor's Office approved and sent to court indictments against two residents of the city of Izyum on the fact of voluntarily holding a position related to the performance of administrative and economic functions in the occupation administration of the aggressor state (Part 5 of Art. 111-1 of the Criminal Code of Ukraine). According to the investigation, at the end of March 2022, during the occupation of the city of Izyum, two employees of the utility company began to cooperate with the invaders. The 54-year-old man agreed to the proposal of the occupiers and took the position of ""acting director of the communal enterprise Improvement of the city of Izyum"", and the second collaborator, a 62-year-old man, became his ""deputy"". The collaborators organized the work of the enterprise - gave instructions to employees, hired employees, ensured the payment of wages in Russian rubles and performed other functions. https://t.me/operativnoZSU",0.031,0.923,0.046,0.4019,Kharkiv,Kharkiv
323,"01:08 PM, 02 Jan 2023","🧨 The sappers of the Separate Presidential Brigade are among the first to enter the liberated territories and pave the way for our troops. They go ahead, carefully checking every meter. 🛠 The sapper's arsenal includes metal detectors, cats, wire cutters... But his main tool is his mind. The sapper must be attentive, not to lose his guard for a second, to treat everything suspicious with caution. This is a very dangerous, intense and responsible work. A sapper has no right to make a mistake, he is responsible for himself and for everyone who follows him. 💪 There is always work for sappers. And even after the victory, they will risk themselves every day for our safety for many years to come. https://t.me/operativnoZSU",0.117,0.745,0.137,0.1938,n/a,n/a
324,"01:12 PM, 02 Jan 2023","""We just want it to be over."" How the Ukrainian Defense Forces fighters greeted the New Year on the border with Russia The Guardian published a short report from the trenches of the Sumy region. The soldiers of the Ukrainian Defense Forces told what they thought about the possibility of a new offensive by the Russian army. According to them, it would be illogical, but the Russians ""do not follow logic, as we know. Read a paraphrase of The Guardian's story at →",0.038,0.898,0.064,0.0258,Sumy,Sumy
325,"01:13 PM, 02 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
326,"01:15 PM, 02 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
327,"01:15 PM, 02 Jan 2023","""There will be more and deeper and deeper,"" - the head of GUR Budanov announces an increase in the number and range of ""bavovna"" on russia 🇺🇦Real War",0.124,0.762,0.114,-0.3182,n/a,n/a
328,"01:15 PM, 02 Jan 2023","💔 Children, instead of playing on the playgrounds, collect fragments of enemy drones Kyiv, Desnianskyi district. Video: Dmytro Didora / Espresso 🇺🇦The Real War",0.262,0.674,0.064,-0.765,n/a,n/a
329,"01:15 PM, 02 Jan 2023","The EU has radically reduced its energy dependence on Russia, because as a result of sanctions, by the end of 2022, the EU has stopped 90% of Russian oil supplies, - Head of the EU Delegation to Ukraine Matti Maasikas. ""Sanctions are just one of the tools we use, but it is obvious that they cause serious damage to Russia. They affect the Russian economy, depriving it of access to financial markets and advanced technological products,"" Maasikas said in an interview with Ukrinform. 👉 Subscribe to ZN.UA",0.12,0.836,0.043,-0.7992,n/a,n/a
330,"01:15 PM, 02 Jan 2023","Under the guise of an IDP, he settled in Lviv region near one of the energy facilities and passed information to the enemy special service SBU detained in Lviv region a resident of Donetsk region - Russian agent, who collected intelligence for the occupants. 🇺🇦Real War",0.18,0.679,0.141,-0.4939,Donetsk,Donetsk
331,"01:18 PM, 02 Jan 2023","""Skala"" battalion adjusts HIMARS on Russian positions. https://t.me/operativnoZSU",0.0,1.0,0.0,0.0,n/a,n/a
332,"01:19 PM, 02 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
333,"01:19 PM, 02 Jan 2023","Military and volleyball coach Oleksandr Tkachuk returned from Russian captivity Tkachuk is a coach of the youth team of the volleyball club ""Reshetylivka"", and was captured in April. As a result of the New Year's exchange, a total of 140 Ukrainian servicemen returned home, including defenders of Mariupol, Zmeinyi Island, volunteers of the TrO from Slavutych, as well as servicemen from the Bakhmut direction. It is known that many Ukrainian athletes joined the ranks of the Armed Forces of Ukraine after the beginning of the Russian full-scale invasion, and at least 154 have been killed since February 24.",0.045,0.921,0.034,-0.4767,Bakhmut,Donetsk
334,"01:20 PM, 02 Jan 2023","Former MP of the ""People's Front"" party Mykhailo Havryliuk denied the information about his death, which was spread by some telegram channels. @antiitforce",0.231,0.678,0.092,-0.6249,n/a,n/a
335,"01:20 PM, 02 Jan 2023","❗️Israel launched a missile strike on an airport in Syria. As a result of the strike, the main airport in Damascus was disabled. In fact, the Syrian Defense Ministry confirms that Israel carried out a missile strike on Damascus International Airport - which is connected with @antiitforce",0.099,0.835,0.066,-0.128,n/a,n/a
336,"01:22 PM, 02 Jan 2023",Russian Defense Ministry: 63 Russian servicemen were killed as a result of a missile strike by the Ukrainian Armed Forces in Makiivka.,0.245,0.694,0.061,-0.6705,n/a,n/a
337,"01:25 PM, 02 Jan 2023","The Head of the Central Bank of the Russian Federation was served a notice of suspicion by the Security Service of Ukraine due to the introduction of the ""ruble zone"" in the occupied regions of Ukraine. ""The SBU collected evidence of the participation of the Head of the Central Bank of Russia Elvira Nabiullina in financing the military groups of the aggressor country. The head of the Russian central bank organized the introduction of the so-called ""ruble zone"", assisted the local occupation administrations of Russia in blocking the circulation of hryvnia and gave instructions to open ""branches of Promsvyazbank"" in the temporarily occupied territories."" 👉 Subscribe to ZN.UA",0.063,0.916,0.022,-0.5574,n/a,n/a
338,"01:25 PM, 02 Jan 2023","❗️ The Russian Defense Ministry reported that 63 Russian servicemen were killed in the shelling. TelegramXUA-photos of war In Makiivka on New Year's Eve, MLRS fire was fired at a vocational school where servicemen were stationed. There were, presumably, the mobilized. It is reported that there are casualties and victims. The building itself sustained significant damage.",0.283,0.67,0.047,-0.9559,Makiivka,Donetsk
339,"01:25 PM, 02 Jan 2023",Ukrainian troops' Kozak-2 armored vehicle damaged by shelling.,0.293,0.707,0.0,-0.4404,n/a,n/a
340,"01:27 PM, 02 Jan 2023","The consequences of the fall of the wreckage of the downed kamikaze drone in Desnianskyi district of Kyiv. Photo: ""Babel"" @babel",0.0,1.0,0.0,0.0,n/a,n/a
341,"01:27 PM, 02 Jan 2023",🇺🇸 New York became the sixth US state to allow composting of human bodies. Now every person can instruct to turn their body into the earth after death. Composting is considered an environmentally friendly alternative to burial or cremation. @babel,0.085,0.804,0.111,0.0516,n/a,n/a
342,"01:27 PM, 02 Jan 2023","🌑 NASA chief Bill Nelson is concerned about China's lunar program. In an interview with The Politico, he suggested that in the future China may try to dominate the most resource-rich places on the lunar surface. Nelson noted the ""huge success"" of China in space exploration and is confident that the Chinese are getting closer to landing on the moon. The Chinese Communist government claims that such fears are unfounded. @babel",0.054,0.806,0.14,0.7783,n/a,n/a
343,"01:28 PM, 02 Jan 2023","No way! ""Makeevsky Rodnik"" raised such a stir in the swamps that the Russian Defense Ministry made an official statement. They write that 63 slaves died (so it can be safely multiplied by at least 5 and even by 10 prisoners) Glory to the Armed Forces! https://t.me/operativnoZSU",0.106,0.733,0.161,0.4559,n/a,n/a
344,"01:28 PM, 02 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
345,"01:29 PM, 02 Jan 2023","The Russian Defense Ministry confirmed the strike on the deployment of Russian troops in occupied Makiivka According to their official data, 63 occupants were killed. But you understand, if officially 63, then in reality 630🤷🏻♂️. UA Insider | Subscribe",0.099,0.87,0.031,-0.4118,Makiivka,Donetsk
346,"01:31 PM, 02 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
347,"01:31 PM, 02 Jan 2023","😡Occupants may shell Ukraine before Christmas on January 7: ""We are preparing for this,"" - spokesman of the Air Force Command of the AFU Ignat",0.168,0.832,0.0,-0.6841,n/a,n/a
348,"01:32 PM, 02 Jan 2023","No matter what the occupiers are planning, we know one thing about ourselves: we will endure. We will. We will drive them out. Undoubtedly. And they will be punished for this terrible war. The maximum. Vladimir Zelensky shared shots of Ukrainian photographers that reflect the current realities of our country. 🇺🇦 Ukraine Now",0.195,0.75,0.056,-0.8658,n/a,n/a
349,"01:33 PM, 02 Jan 2023","The police have posted details of the murder on New Year's Eve on Zabolotny Boulevard 56 There, a 32-year-old man beat his girlfriend, with whom he celebrated the New Year, on the head with a wooden board, and then called his mother and told everything. Send in the news 👉 @our_odessabot 👉",0.086,0.846,0.068,-0.25,n/a,n/a
350,"01:35 PM, 02 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
351,"01:35 PM, 02 Jan 2023","Currently, there are no examples of systemic corruption organized by the top officials of the state, but we see more and more signs of preparations for the introduction of such schemes for the post-war period, - the head of the ""Anti-Corruption Action Center"" Vitaliy Shabunin. After the victory of Ukraine, money for reconstruction will probably immediately enter the country. However, it will happen gradually - in tranches. And any attempt to steal them will lead to only one thing - stopping of funding. Therefore, according to Shabunin, money for post-war reconstruction should not go directly to the general budget or any fund controlled by the authorities. They can come through special programs of the World Bank or the IMF or through a specially created fund under the control of the donors themselves. Read more about why it is necessary to deprive the authorities of any influence on the selection of post-war reconstruction contractors. 👉 Subscribe to ZN.UA",0.073,0.882,0.045,-0.6705,n/a,n/a
352,"01:35 PM, 02 Jan 2023","It seems to be an axiom that freedom of entrepreneurship, eradication of corruption and creation of conditions for attracting investments not only foreign, but also domestic - in the industrial sector, education, research and development - is a proven recipe for success. And it will be expected from Ukraine again after our Victory. On the example of Asian countries, the Ambassador of Ukraine to Japan Sergiy Korsunsky in his article ""Ukraine's Victory in the Asian Era: What Experience is Worth Adopting"" tells how the implementation of this recipe leads to impressive success. Read in Russian. 👉Subscribe to ZN.UA Mirror Weekly | Mirror WeeklyUkraine's victory in the era of Asia: what experience is worth adopting On the right priorities",0.0,0.806,0.194,0.9762,n/a,n/a
353,"01:38 PM, 02 Jan 2023","Russians, how are you? https://t.me/operativnoZSU",0.0,1.0,0.0,0.0,n/a,n/a
354,"01:44 PM, 02 Jan 2023",A resident of Marinka showed what was happening in the village after another shelling.,0.0,1.0,0.0,0.0,n/a,n/a
355,"01:44 PM, 02 Jan 2023",The situation in Soledad these days.,0.0,1.0,0.0,0.0,n/a,n/a
356,"01:44 PM, 02 Jan 2023","Repression against the UOC and its supporters is causing a rift in society. Today in Vinnitsa, a priest was attacked right in the church and his throat was slit.",0.172,0.738,0.089,-0.4019,n/a,n/a
357,"01:45 PM, 02 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
358,"01:45 PM, 02 Jan 2023","The Ministry of Defense of the Russian Federation officially recognized the strike of the Ukrainian Armed Forces on the location of the Russian military in occupied Makiivka, Donetsk region. ""As a result of the destruction of the deployment point by four HIMARS missiles with an explosive warhead, 63 Russian servicemen were killed,"" the statement said. 👉 Subscribe to ZN.UA",0.086,0.89,0.025,-0.5719,Donetsk,Donetsk
359,"01:49 PM, 02 Jan 2023","As of ⏰ 15 hours 30 minutes, specialists of the Municipal Company ""Mykolaivvodokanal"" are already starting to restore the water supply 💦 in the existing tanks. Therefore, approximately within 12 hours, water will be gradually supplied to 🏠 houses in Mykolaiv. https://t.me/operativnoZSU",0.0,0.945,0.055,0.296,n/a,n/a
360,"01:49 PM, 02 Jan 2023","Red-haired, red-headed, killed Putin with a shovel (do not be afraid of your dreams) A melody for the ears. But of course, before voicing this, the dyed Konashenkov bravuraly announced the destruction of almost the entire NATO army 🤪 https://t.me/operativnoZSU",0.182,0.818,0.0,-0.8316,n/a,n/a
361,"01:50 PM, 02 Jan 2023","Ukraine is experiencing a cold snap with frosts and snowfalls This is reported by the Ukrhydrometeocenter and some forecasters. Thus: ▪️ from January 4 across the country is expected a sharp cold snap to +1+5 degrees and rain, in places with wet snow; ▪️ from January 6, the temperature will drop very significantly in the northeastern regions - up to minus 17-20 degrees at night; ▪️ from January 6 to 11, heavy snowfalls and blizzards are expected across the country. The warmest will be in the west of the country. It should be noted that frosts are beneficial for Ukraine and can help the Ukrainian Armed Forces with the offensive. Insider UA | Subscribe",0.044,0.885,0.071,0.4939,n/a,n/a
362,"01:53 PM, 02 Jan 2023","The Russian Defense Ministry announced the number of dead as a result of a strike from Himars on a Russian military base in occupied Makeyevka. Sixty-three Russian servicemen were reported killed. According to the Russian Federation, six missiles were fired, two of which were shot down. 🇺🇦 Ukraine Now",0.245,0.705,0.049,-0.9201,n/a,n/a
363,"01:53 PM, 02 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
364,"01:54 PM, 02 Jan 2023","There was a shooting in front of a temple in Dnepr with the participation of police officers. So far, the details of the incident are unknown.",0.0,1.0,0.0,0.0,n/a,n/a
365,"01:56 PM, 02 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
366,"02:01 PM, 02 Jan 2023","🛬‼️ Terrorist Russia attacks Ukraine with Iranian drones at night to bypass Ukrainian air defense. According to Vladislav Seleznev, former head of the press service of the AFU General Staff, Russian drone attacks may continue until the drones run out of stock. The last time Iran may have handed over about 300 Shahed-type drones to Russia.",0.224,0.754,0.022,-0.9396,n/a,n/a
367,"02:01 PM, 02 Jan 2023","#Novopol #NovopolSearch Region: Donetsk Settlement: Novopol Kotenko Sergey Ivanovich 17.10.1957 The city of the last stay: Novodarovka Circumstances: Military action -- If you have information about the whereabouts of this person, please contact: poshuk.war@gmail.com",0.0,0.935,0.065,0.3182,Donetsk,Donetsk
368,"02:01 PM, 02 Jan 2023","#Stanislav #StanislavSearch Region: Kherson Settlement: S. Stanislav Kozyarchuk Vitalii Oleksandrovych 25.07.1984 Details: City of last residence: S. STANISLAV Circumstances: Orcs came to the house and took him away, took him to Kherson -- If you have information about the whereabouts of this person, please report it here: poshuk.war@gmail.com",0.0,0.953,0.047,0.3182,Kherson,Kherson
369,"02:01 PM, 02 Jan 2023","💥 The AFU launched a HIMARS missile attack on a temporary deployment point of one of the Russian Armed Forces' units in Makiivka. The attack allegedly killed 63 Russian servicemen in Makiivka - ""Ministry of Defense"" rf🤡.",0.338,0.596,0.066,-0.9364,Makiivka,Donetsk
370,"02:13 PM, 02 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
371,"02:13 PM, 02 Jan 2023","Fags, motherfucker?",0.821,0.179,0.0,-0.6808,n/a,n/a
372,"02:21 PM, 02 Jan 2023","Footage from Desnianskyi district of Kyiv. Instead of playing on the playgrounds, the guys are collecting fragments of enemy drones Joban Rusnya is stealing the childhood of our children. @antiitforce",0.2,0.75,0.05,-0.7506,n/a,n/a
373,"02:21 PM, 02 Jan 2023","20-degree frosts are coming to Ukraine - weather forecasters On January 6, severe frosts, snowfalls and blizzards will come to Ukraine. I do not want to @antiitforce",0.142,0.858,0.0,-0.4257,n/a,n/a
374,"02:21 PM, 02 Jan 2023",The Ministry of Defense of the Russian Federation stated that Ukrainian military destroyed 63 Russian soldiers in occupied Makiivka with the help of HIMARS. They say that the Ukrainian military hit the temporary deployment point of one of the units @antiitforce,0.07,0.837,0.093,-0.0,Makiivka,Donetsk
375,"02:21 PM, 02 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
376,"02:21 PM, 02 Jan 2023","We took the trophy Nona from BC, light repairs and into battle! https://t.me/operativnoZSU",0.194,0.806,0.0,-0.4389,n/a,n/a
377,"02:26 PM, 02 Jan 2023","🔥 Russian Defense Ministry acknowledges strike on Russian mobilized soldiers' base in Makiivka However, the enemy significantly underestimates losses. The Russian Defense Ministry is trying to convince that only 63 mobilized soldiers died as a result of the shelling. While the Strategic Communications Department of the Armed Forces of Ukraine reported about 400 dead Russian mobilized soldiers. Other sources put the number even higher - up to 600 dead Russian soldiers. The General Staff has not yet commented on the attack on Makiivka. However, judging by the hysterical mood of the enemy, the losses in Makiivka are really significant. The Armed Forces of Ukraine are working 💪",0.254,0.681,0.066,-0.9776,Makiivka,Donetsk
378,"02:26 PM, 02 Jan 2023","The warriors of the Armed Forces of Ukraine have no post-holiday weekend for Olivier or ""Home Alone"". The enemy is vigilant, but so are we! We professionally send explosive ""congratulations"" 🔥. #martial spirit",0.113,0.794,0.093,-0.1882,n/a,n/a
379,"02:28 PM, 02 Jan 2023","🇰🇵 Kim Jong-un and his daughter toured a ballistic missile factory. NK News concluded that the dictator visited the Taesong Machine Building Plant, also known as the Jamjin Missile Plant. It is located on the western outskirts of Pyongyang. In the photos published in state media, journalists counted at least 26 disassembled medium-range Hwasong-12 missiles. These missiles are capable of covering a distance of up to 6 thousand kilometers. @babel",0.0,0.962,0.038,0.3818,n/a,n/a
380,"02:28 PM, 02 Jan 2023","In Sao Paulo, at the stadium of the club ""Santos"", the ceremony of farewell to the legendary Brazilian football player Pele began. @babel",0.0,1.0,0.0,0.0,n/a,n/a
381,"02:28 PM, 02 Jan 2023","In Vinnytsia, a man attacked a priest with a knife in the Church of the Protection of the Mother of God. He entered the church and began to overturn everything. When the rector of the church came out to him and made a remark, the man attacked him and stabbed him in the throat. The attacker was detained. The priest is in intensive care. @babel",0.205,0.724,0.071,-0.875,n/a,n/a
