,datetime,message,negativity,neutrality,positivity,compound,city,oblast
383,"04:12 PM, 03 Jan 2023","The United States and European countries began to put pressure on Switzerland to get access to Russian assets that can be used to rebuild Ukraine - Neue Zürcher Zeitung. Switzerland blocked about 7.5 billion francs (over UAH 294 million) and 15 real estate objects of Russians. However, there were difficulties with their further use. Confiscation of private funds is a ""delicate matter"" for the country. Also, up to 2% of the Central Bank of Russia's funds are kept in Swiss banks. In response to discussions on asset confiscation, the Swiss government has set up a working group to study the issue. 👉 Subscribe to ZN.UA",0.06,0.855,0.085,0.2023,n/a,n/a
384,"04:12 PM, 03 Jan 2023","Video of the explosion of an anti-ship mine in the Odessa region, torn from its mount by a storm - Ukrainian Navy.",0.095,0.905,0.0,-0.25,n/a,n/a
385,"04:12 PM, 03 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
386,"04:13 PM, 03 Jan 2023","In the Odessa region, the defense forces blew up an anti-ship mine that had been ripped off its mount by a storm Submit news 👉 @our_odessabot 👉",0.0,0.939,0.061,0.128,n/a,n/a
387,"04:16 PM, 03 Jan 2023",Our defenders have a great sense of humor https://t.me/operativnoZSU,0.0,0.4,0.6,0.7579,n/a,n/a
388,"04:21 PM, 03 Jan 2023","President of Ukraine Volodymyr Zelenskyy told the Prime Ministers of Great Britain, the Netherlands and Norway about the threat of escalation at the frontline. With Prime Minister of the Netherlands Mark Rutte, Zelenskyy also discussed Ukraine's defense needs, in particular, preparations for a new meeting of the Ramstein Group. The President thanked Prime Minister of Norway Jonas Støre for supporting Ukrainian energy and assistance in the purchase of gas. He has also informed on the defense needs of our country. With the new British Prime Minister Rishi Sunak, Volodymyr Zelenskyy discussed further defense cooperation between the two countries. ""We agreed to intensify our efforts to bring victory closer this year. We already have concrete decisions for this,"" Zelenskyy added. 👉 Subscribe to ZN.UA",0.025,0.836,0.139,0.9042,n/a,n/a
389,"04:25 PM, 03 Jan 2023","Russia Keeps Nuclear Weapons Carriers in Occupied Crimea - Ukrainian Defense Ministry State Control Department Spokesman Andrei Chernyak ""We are talking about ships, submarines, aircraft and ground complexes that can strike with nuclear munitions. Potentially, Russia has such a possibility,"" Chernyak said. 🇺🇦 Ukraine Now",0.096,0.871,0.033,-0.4404,n/a,Crimea
390,"04:25 PM, 03 Jan 2023","Downtown, ""tenants against demolition"" sign",0.0,1.0,0.0,0.0,n/a,n/a
391,"04:26 PM, 03 Jan 2023","The coming months will be decisive: Netherlands will do everything for Ukraine to win the war - Prime Minister of the Netherlands Mark Rutte After a conversation with President of Ukraine Volodymyr Zelenskyy, Prime Minister of the Netherlands Mark Rutte spoke about further support for Ukraine in the war with Russia. ""The coming months will be decisive. I have just spoken with Volodymyr Zelenskyy and assured him that the Netherlands will do everything to help Ukraine not only resist but also win the war,"" Mark Rutte said. https://t.me/operativnoZSU",0.051,0.785,0.165,0.8422,n/a,n/a
392,"04:27 PM, 03 Jan 2023","Russia continues to slow down the work of the ""grain corridor"" Currently, 94 vessels are waiting for inspection in the Bosporus: 69 are empty for loading, and 25 are already loaded. ""The Russian side in the JCC systematically slows down the inspections. Vessels are waiting for an average of more than a month. However, the bulk carrier T-Med with wheat on board has been waiting for inspection since the beginning of November last year,"" the Ukrainian Sea Ports Authority said in a statement.",0.022,0.962,0.016,-0.128,n/a,n/a
393,"04:28 PM, 03 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
394,"04:28 PM, 03 Jan 2023","Such boards can now be found in Dnipropetrovska oblast! 👀 Let's hunt evil together! 🧄 Collaborators, pro-Russian priests, dewy-eyed policemen and ""Russko-myrski"" media people scatter from our Registry like ghouls from garlic. You can report facts of collaborationism through: 📍 online form: http://bit.ly/3GSRwXy 📍 letter to the mail: info@chesno.org 📍 telegram page: https://t.me/chesno_org 📍 phone number: +38 (067) 658 77 98",0.082,0.855,0.063,-0.4912,n/a,n/a
395,"04:36 PM, 03 Jan 2023",Cases of molestation of women continue to occur in Mariupol. ❗️Be careful,0.2,0.69,0.11,-0.3182,n/a,n/a
396,"04:36 PM, 03 Jan 2023",Three packages https://t.me/operativnoZSU,0.0,1.0,0.0,0.0,n/a,n/a
397,"04:38 PM, 03 Jan 2023","Ukraine has an understanding of how to counteract the enemy, secure the front and hold the rear, - Shmyhal ""We must remain united and continue to act as one,"" Prime Minister of Ukraine Denys Shmyhal said at a government meeting on Tuesday. He announced a number of government priorities and the main directions in which the country will move in 2023. The key ones were named by the President of Ukraine in his annual address. First of all, the Prime Minister noted, the authorities should focus on providing the army.",0.038,0.892,0.07,0.25,n/a,n/a
398,"04:38 PM, 03 Jan 2023","🦺 How to wear flickers (reflective elements)? In order for pedestrians to be more visible in the dark and not to become victims of road accidents, the SES advises to wear reflective elements (flickers) on their clothes. The distance from which a driver notices a pedestrian in black clothes is 20 meters, in light clothes - 50 meters, and in clothes with reflective elements - 130 meters. While on dry asphalt, the braking distance of a car moving at a speed of 60 kilometers per hour exceeds 20 meters. Reflective elements can be in the form of bracelets, ribbons on the arm or backpack, stickers, key chains and vests. But if everything is clear with vests, how to wear other elements correctly? ✅ Place reflectors on clothing at the level of the driver's vision; ✅ choose noticeable elements larger than 15 sq. cm; ✅ wear flickers on moving parts of the body - forearms, wrists, legs, ankles; ✅ attach key chains to bags that you carry in your right hand, moving towards the traffic flow; ✅ attach the badges anywhere on your outerwear; ✅ armbands can also be attached to the legs; ✅ combine removable and non-removable reflectors; ✅ keep in mind that the accessory should be visible from everywhere; ✅ be sure to use flickers if you ride a bike. Take care of yourself and be visible on the road!",0.007,0.907,0.086,0.958,n/a,n/a
399,"04:39 PM, 03 Jan 2023","🤬 Drunken occupants shoot locals in Luhansk region - Gaidai After the bombing of warehouses with ammunition, barracks with military personnel and numerous losses, the ""second army"" begins to behave inadequately, said the head of the Luhansk OV Sergei Gaidai. 🗣""We have information that the military is shooting at civilians under the influence of alcohol. They can shoot a civilian man, because it seems to them that it is allegedly the leadership of the Ukrainian military,"" he said.",0.118,0.882,0.0,-0.8176,Luhansk,Luhansk
400,"04:39 PM, 03 Jan 2023","🙌 More than 100,000 resettlement places remain vacant in the regions This was stated by the deputy head of the Office of the President of Ukraine Kirill Timoshenko. He informed that the Ukrainian authorities constantly update this number of places so that there are no distortions in some regions. 🗣""For example, as now many people leave Kherson, and they do not go to western Ukraine - they go to the regions where there are free places now,"" he noted. Answering the question whether the internally displaced people in the locations are happy with everything, the deputy head of the OP clarified that no. 🗣""I think you have to understand the reality that there is a war going on, and that to make more than 1 million places where people can live is not (will be - ed.) hotels with 5, 4 or 3 stars. But these are places where they can live and find a job at the expense of the state in order to be employed,"" said a representative of the Office of the President.",0.039,0.928,0.033,-0.0161,n/a,n/a
401,"04:39 PM, 03 Jan 2023",🌐 Ukrainians will have Internet during blackouts - Ministry of Finance Providers were handed over 172 SBL battery packs that will power Internet networks for 10-12 hours after a power outage. This is reported by the Ministry of Digital Transformation of Ukraine.,0.0,1.0,0.0,0.0,n/a,n/a
402,"04:39 PM, 03 Jan 2023","The Kremenna-Svatovo highway is under our fire control. The occupants' logistics are now significantly hampered, - Sergei Gaidai Near occupied Luhansk there are kilometer-long queues of trucks with shells, which are brought closer to the front line, reloaded there onto military KamAZ trucks and then directly to the front The Rashists are on the verge of a nervous breakdown: the local population of the occupied territories is being repressed. People are suspected of collaborating with the AFU.",0.16,0.84,0.0,-0.9068,Luhansk,Luhansk
403,"04:39 PM, 03 Jan 2023","❗️The new order of military registration in Ukraine: the Cabinet passed a resolution. Key points: ▪️Check data on conscripts can be carried out by going around the yards; ▪️Submission of information about oneself to the military enlistment office will be possible through ""Diya"" (the order and mechanism should be developed by the Ministry of Defense); ▪️Hiring a person subject to military service or study will be possible only if he or she has a military ID card or is registered in the military register. Female doctors or pharmacists who were not previously registered may be employed as non-military personnel until the end of 2026. ▪️Business and government leaders will now be required to serve summonses upon attendance at the military enlistment office. ▪️Departmental offices will maintain military records among Ukrainians abroad and facilitate their return to Ukraine during mobilization.",0.0,1.0,0.0,0.0,n/a,n/a
404,"04:41 PM, 03 Jan 2023","Kyiv residents will be able to visit museums for free Representatives of privileged categories will be able to visit four national museums free of charge: -Natural Museum of NAS of Ukraine (15 Bohdan Khmelnytsky Street); -Museum of History of Ukraine (access to four exhibitions; Volodymyrska street, 2); -Museum of Taras Shevchenko (Taras Shevchenko Boulevard, 12); -St. Sophia of Kyiv Reserve (all locations will be available, except for the bell tower; 24 Volodymyrska Street). All these museums are located near the metro stations ""Zoloti Vorota"" or ""Teatralna"", which work as shelters in case of air raid. Students and pensioners will be able to visit the museums free of charge until January 15. To do this, you need to contact the ticket offices of these museums. send news @novosti_kieva_bot 👉SUBSCRIBE",0.0,0.889,0.111,0.936,Kyiv,Kyiv
405,"04:41 PM, 03 Jan 2023","A whole family was poisoned by carbon monoxide in Kyiv region In the village of Gorenka, Gostomel community, a family of six people was poisoned by carbon monoxide. Among the victims are four adults and two children aged 5 and 10 The gas leak occurred due to a malfunction of the smoke exhaust of the heating system. The victims were hospitalized. Friends, take care of yourself and take care of safety 🙏🏻 send news @novosti_kieva_bot 👉SUBSCRIBE",0.174,0.69,0.137,-0.3182,Kyiv,Kyiv
406,"04:42 PM, 03 Jan 2023","The Government has simplified the import of civilian drones to Ukraine, they can be used at the front. Civilian drones and dual-purpose UAVs will be registered right at the border - it is enough to submit a written or electronic declaration. There is no need to issue letters of guarantee, licenses and quotas are also canceled. Drones must be registered as humanitarian aid from donors. The rules will be valid for the period of martial law. **Yuriy Kasyanov tells about what drones we need at the front and how many in the article ""What drones do we need, and are we buying the right ones?"". 👉 Subscribe to ZN.UA",0.02,0.961,0.018,-0.0516,n/a,n/a
407,"04:43 PM, 03 Jan 2023",Putin could have decided to invade Ukraine under the influence of hormonal drugs he takes to treat cancer - media with reference to Danish intelligence 🇺🇦Real War,0.23,0.609,0.161,-0.5423,n/a,n/a
408,"04:43 PM, 03 Jan 2023",US launches Ukrainian nanosatellite PolyITAN-HP-30 into orbit - SpaceX 🇺🇦Real War,0.302,0.698,0.0,-0.5994,n/a,n/a
409,"04:44 PM, 03 Jan 2023","German Chancellor Olaf Scholz, like other politicians in the EU, now and then makes direct contact with Putin There are also contacts on other levels, said Christiane Hoffmann, a deputy spokeswoman for the German government. Earlier, German Foreign Ministry spokesman Christiane Wagner said that Ukraine itself should determine ""under what conditions, when and how it will conduct possible negotiations."" And he added that they do not yet see Russia's willingness to negotiate. 🇺🇦 Ukraine Now",0.0,0.94,0.06,0.5574,n/a,n/a
410,"04:46 PM, 03 Jan 2023","Putin probably decided to invade Ukraine under the influence of hormones, - Danish intelligence It is written that the ""Kremlin patient"" is taking them to treat cancer. What's next? Voices in his head? UA Insider | Subscribe",0.103,0.752,0.145,0.1926,n/a,n/a
411,"04:48 PM, 03 Jan 2023","Apartment for rent in Bakhmut, spacious, there is access to the lawn https://t.me/operativnoZSU",0.0,1.0,0.0,0.0,n/a,n/a
412,"04:48 PM, 03 Jan 2023","Sviatohirsk🇺🇦 The consequences of the ""Russian world""... https://t.me/operativnoZSU",0.0,1.0,0.0,0.0,n/a,n/a
413,"04:48 PM, 03 Jan 2023","🇳🇱The coming months will be decisive: Netherlands will do everything for Ukraine to win the war, - Dutch Prime Minister ""I have just spoken with Volodymyr Zelenskyy and assured him that the Netherlands will do everything to help Ukraine not only resist, but also win the war,"" Mark Rutte said.",0.042,0.74,0.218,0.8481,n/a,n/a
414,"04:48 PM, 03 Jan 2023","8 reasons for optimism of Ukrainians in 2023 Ukrainians have had an incredibly difficult year, but 2023 leaves many reasons for optimism, says Brian Mefford, an expert at the Atlantic Council, a Washington-based think tank. Russia's war against Ukraine is far from over, Mefford writes, but the first ten months of the Russian invasion have already shown trends that predict Ukraine's future victory. Mefford has gathered eight encouraging factors that he believes will be crucial for Ukraine in the coming months of the war. Read more in our infographic. ⤴️",0.119,0.772,0.109,-0.2492,n/a,n/a
415,"04:50 PM, 03 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
416,"04:53 PM, 03 Jan 2023","Peak of Russian offensive on Bakhmut is over, success is unlikely - British intelligence ""Over the past 10 days, Ukraine has sent substantial reinforcements to defend this sector, and the frequency of Russian attacks appears to have decreased compared to the peak in mid-December... Russian offensive operations in the area are now at most platoon or platoon section level,"" the intelligence report says. 💀 Third force 💀",0.115,0.735,0.151,0.4215,Bakhmut,Donetsk
417,"04:54 PM, 03 Jan 2023","""Baby"" troops appeared in Kursk. Tiny ""cadets"" from the kindergarten №11 performed together with the cadets of the military training center of the Southwestern State University at the charity fair in support of the so-called ""SWO"" in Ukraine. ""We are preparing our children for life with this step!"" - wrote one of the Kursk mothers. Till death*. @antiitforce",0.0,0.87,0.13,0.7959,n/a,n/a
418,"04:54 PM, 03 Jan 2023","""Everything will be fine, brother, you will live."" Polish medics, who voluntarily came to Ukraine, are taking a wounded Ukrainian soldier from Soledar. @antiitforce",0.0,0.924,0.076,0.2023,n/a,n/a
419,"04:54 PM, 03 Jan 2023","From the series: no well, why is my kolya dead, and her sasha is alive? Norm)",0.28,0.517,0.203,-0.4215,n/a,n/a
420,"04:54 PM, 03 Jan 2023",President of Lithuania: This should be the year when Ukraine defeats aggressor @antiitforce,0.272,0.728,0.0,-0.4767,n/a,n/a
421,"04:54 PM, 03 Jan 2023","Kramatorsk. Rocket attack on the city, - Deputy Head of the OP. An employee of the power grid repair team who was working at the site was injured. The information is being clarified. @antiitforce",0.158,0.842,0.0,-0.7003,n/a,n/a
422,"04:54 PM, 03 Jan 2023","""Yellow Ribbon"" continues its guerrilla movement in the temporarily occupied Simferopol and Sevastopol. @antiitforce",0.0,1.0,0.0,0.0,Simferopol,Crimea
423,"04:59 PM, 03 Jan 2023","😳 That's a kringle. Romanian police have opened a criminal case and are investigating after several people dressed up in the uniforms of Russian soldiers and drove cars with the letter ""Z"" during the New Year's parade in the Berzunc commune, shouting poems wishing for new rapes by the Russian occupiers. At the same time, portraits of Russian President Vladimir Putin were attached to the cars 😳",0.113,0.86,0.027,-0.7906,n/a,n/a
424,"04:59 PM, 03 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
425,"04:59 PM, 03 Jan 2023","Ukraine will move to a strong contract army, - Shmyhal ""After our victory, we must move to a strong contract army and at the same time provide everyone with the opportunity to gain knowledge and skills that will help defend the country if the enemy attacks again,"" Prime Minister Denys Shmyhal said at a government meeting on Tuesday.",0.093,0.682,0.225,0.8442,n/a,n/a
426,"04:59 PM, 03 Jan 2023",SEALs always remain SEALs https://t.me/operativnoZSU,0.0,1.0,0.0,0.0,n/a,n/a
427,"04:59 PM, 03 Jan 2023","Following some collaborators, Russian doctors are fleeing from the temporarily occupied Melitopol. There are several reasons for the unexpected escape: ✔️ an extremely high number of wounded Russian soldiers, who do not have enough medical staff and beds. ✔️ the behavior of the occupiers themselves, who, in addition to alcohol, are taken to hospitals in a state of drug intoxication, ✔️ a gesture of goodwill out of fear of the Armed Forces and resistance forces that will not leave any enemy alone. https://t.me/operativnoZSU",0.059,0.857,0.083,0.0197,n/a,n/a
428,"04:59 PM, 03 Jan 2023","""They forced us to learn Russian songs, and we whispered the anthem of Ukraine. This kept our faith,"" recall the servicemen who managed to return from enemy captivity. On December 31, 140 of our defenders are finally on their native land. They say it was the longest road in their lives, because some of them spent 7-10 months in Russian prisons. After all the moral and physical humiliation, they say, seeing the Ukrainian flag and finally saying ""Mom, I'm home!"" is the greatest miracle. Watch the video about the first emotions, words and memories of the military who survived captivity. Dmytro Zhyvytskyi https://t.me/operativnoZSU",0.086,0.806,0.108,0.4003,n/a,n/a
429,"04:59 PM, 03 Jan 2023","A multidisciplinary hospital destroyed by the occupants resumed its work in Balakliya. Tomorrow this medical institution will receive its first patients. Before the Russian invasion, the Balakliya hospital had 614 employees and provided assistance to people around the clock. But during the occupation, the medical institution suffered significant damage - the walls and roof were destroyed, doors and windows were broken. After the liberation of Balakliya, we began restoration work, attracting funds from the regional budget and the reserve fund of the state budget. I thank everyone who worked on this. Special thanks to the Ministry of Health for the medical equipment provided. Oleh Syniehubov, Head of Kharkiv Regional State Administration https://t.me/operativnoZSU",0.141,0.729,0.13,-0.3638,Kharkiv,Kharkiv
430,"05:01 PM, 03 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
431,"05:02 PM, 03 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
432,"05:03 PM, 03 Jan 2023","Russia is shelling Kharkiv region with the whole range of artillery. During the day, the occupants struck at 17 settlements",0.095,0.905,0.0,-0.25,Kharkiv,Kharkiv
433,"05:04 PM, 03 Jan 2023","The Russian Army will attack Kharkiv again,"" the head of the Kharkiv garrison, Sergei Melnik, said in an interview with the Dutch publication NOS. According to Melnik, as soon as the ground freezes, the Russians will attack again. The Russian Armed Forces will also attack more to the west, in the direction of a city like Rivne, which is located between Kyiv and the Polish border. The goal is to cut off the supply of Western weapons. Melnyk believes that there could be many more Russian soldiers than 200,000. At the same time, in his opinion, they will be poorly armed and trained. ""As General Zaluzhny said, we will have to kill them all,"" the head of the Kharkiv garrison added. 🇺🇦 Ukraine Now",0.146,0.836,0.018,-0.9485,Kharkiv,Kharkiv
434,"05:06 PM, 03 Jan 2023","In Tractostroiteley, a 24-year-old stabbed an acquaintance several times during a feast The guy was detained. The victim was hospitalized. Send news 👉 @Kharkiv_Lifebot 👉",0.3,0.7,0.0,-0.7717,n/a,n/a
435,"05:06 PM, 03 Jan 2023",Ukraine confiscated 17 billion hryvnias from Russian banks. The money will be used to rebuild destroyed facilities - Shmygal Priority is given to residential buildings. Insider UA | Subscribe,0.11,0.89,0.0,-0.4939,n/a,n/a
436,"05:07 PM, 03 Jan 2023",Inscriptions on the ruins of houses in Mariupol,0.293,0.707,0.0,-0.4404,Mariupol,Donetsk
437,"05:08 PM, 03 Jan 2023","We were forced to learn Russian songs, and we whispered the anthem of Ukraine - released from Russian captivity On December 31, 140 of our defenders returned home. The first emotions, words and memories of the military who survived captivity are in the video. Video: Sumy OVA",0.059,0.85,0.091,0.1531,Sumy,Sumy
438,"05:08 PM, 03 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
439,"05:09 PM, 03 Jan 2023","🙌Ukrazaliznytsia will not raise ticket prices for refugees ""To date, we are not starting any increases on passenger services. Of course, it makes passenger transportation unprofitable. Our position is not to raise passenger transportation tariffs during the war, because for many people it is also a way of evacuation"", - said the head of passenger direction ""Ukrzaliznytsia"" Alexander Pertsovsky. The representative of ""Ukrzaliznytsia"" reminded that in the end the decision to change prices will be made by the Cabinet of Ministers.",0.048,0.952,0.0,-0.5994,n/a,n/a
440,"05:10 PM, 03 Jan 2023","Russia is shelling Kharkiv region with the whole range of artillery. During the day, the occupants struck at 17 settlements",0.095,0.905,0.0,-0.25,Kharkiv,Kharkiv
441,"05:10 PM, 03 Jan 2023","Forwarded from The Commander-in-Chief of the Armed Forces of Ukraine today held the first phone conversation of the new year with General Mark Milley, Chairman of the Joint Chiefs of Staff. He told about the changes in the operational and strategic situation, first of all in the ground and airspace of Ukraine. Heavy fighting is taking place on the borderline Svatove-Kreminna and in the direction of Lysychansk. The most difficult situation remains in the area of Soledar-Bakhmut-Mayorsk. There the enemy is actually trying to advance over their dead bodies, but the units of the Defense Forces are holding back the enemy offensive at the cost of extraordinary efforts. In the Donetsk sector we managed to hold positions around Avdiivka and continue counter-offensive actions. We are reliably holding the defensive lines in the Zaporizhzhia sector and are making efforts to protect Kherson, first of all civilians and critical infrastructure of the city, from enemy shelling. The situation on the border with the Republic of Belarus is fully controlled. From December 31 to this morning, the enemy launched 14 cruise missile strikes and used 94 Shahed-136 kamikaze drones. I expressed gratitude to General Milley for the foreign-made anti-aircraft missile systems provided with his active assistance. Today, they save lives of civilians of Ukraine. We have also discussed the needs of the Defense Forces to continue the struggle against the aggressor. I highly appreciate the leadership of General Milley in providing military assistance to Ukraine. Mutual trust and common vision help to increase the capabilities of the Ukrainian army to defend peaceful cities and villages of our country, which is a guarantee of security throughout Europe. @CinCAFU",0.115,0.735,0.15,0.8832,Zaporizhzhia,Zaporizhzhia
442,"05:13 PM, 03 Jan 2023","Germany received the first tanker with liquefied natural gas from the United States. The Maria Energy tanker arrived at the port of Wilhelmshaven, where the liquefied natural gas will be converted to gaseous state at a special floating terminal. Germany continues to reduce its dependence on Russian gas. 👉 Subscribe to ZN.UA",0.0,0.781,0.219,0.891,n/a,n/a
443,"05:13 PM, 03 Jan 2023","Minister for Foreign Affairs of Ukraine Dmytro Kuleba invited sports officials to Druzhkivka, Donetsk region. ""I invite all sports officials who want to allow Russian athletes to participate in international competitions, because ""sport should be out of politics"", to visit the Altair ice arena in Druzhkivka, destroyed by ""politically neutral"" shelling from Russia,"" Kuleba wrote. 👉 Subscribe to ZN.UA",0.052,0.871,0.077,-0.1027,Donetsk,Donetsk
444,"05:14 PM, 03 Jan 2023",Fighting on one of the front lines.,0.294,0.706,0.0,-0.3612,n/a,n/a
445,"05:14 PM, 03 Jan 2023",Sau DANA m2 is on its way to Ukraine.,0.0,1.0,0.0,0.0,n/a,n/a
446,"05:14 PM, 03 Jan 2023",Russian artillery is carrying out spot strikes on positions of Ukrainian troops.,0.185,0.815,0.0,-0.3612,n/a,n/a
447,"05:14 PM, 03 Jan 2023","In Kherson, the territory of the enterprise ""Kherson elektrotrans"" came under fire, according to the head of GVA Galina Lugovaya. As a result of the shelling, two vehicles were significantly damaged, and the windows of another 20 trolleybuses were broken by the blast wave. The administrative building was also hit.",0.154,0.846,0.0,-0.8126,n/a,n/a
448,"05:15 PM, 03 Jan 2023",❗️Population of the Kotovsky village be careful! This is the man who walks around your entrances and checks your front doors 📍Zatonsky Send in the news 👉 @our_odessabot 👉,0.0,0.932,0.068,0.2244,n/a,n/a
449,"05:17 PM, 03 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
450,"05:17 PM, 03 Jan 2023","""Elementary at least make lists, bitch."" Relatives of mobilized men who survived the shelling in occupied Makiivka told ""Important Stories"" that the Defense Ministry still hides information about victims and casualties. The wife of one of the servicemen reported that at first they wanted to gather the survivors ""to go on the offensive,"" but there was a ""backlash"" among the commanders. A relative of another mobilized man said that a commission was on its way to Makeyevka, and that the men ""might be sent somewhere or hidden. According to pro-Kremlin bloggers, some of the servicemen are being interrogated by the security forces. What else the relatives said and what is known about the incident at the moment, read this link →",0.051,0.885,0.064,0.128,Makiivka,Donetsk
451,"05:18 PM, 03 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
452,"05:18 PM, 03 Jan 2023","Hospital destroyed by occupants restored in Balakliya Before the Russian invasion, the Balakliya hospital had 614 employees and provided round-the-clock assistance to people. But during the occupation, the medical institution suffered significant damage - the walls and roof were destroyed, doors and windows were broken. After the liberation of Balakliya, restoration work began at the expense of the regional budget and the reserve fund of the state budget. The Ministry of Health provided medical equipment. Photo: Oleg Syniehubov",0.206,0.752,0.042,-0.9535,n/a,n/a
453,"05:18 PM, 03 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
454,"05:18 PM, 03 Jan 2023","#GUPinterception ‼️ ""THERE ARE RUMORS, AND FROM DIFFERENT SOURCES, THAT THERE WILL BE FULL MOBILIZATION"" A Russian serviceman tells a friend about the ""ingenious"" plans of the command and the complete understaffing of the personnel: ▪️ a week after being wounded, he is sent to the front line again; ▪️ various sources report that full mobilization is expected before or after the new year, followed by an offensive; ▪️ ""let's dig in first, and then attack"" - about the orders of the command; ▪️ only one company of 30 people is prepared, the rest are drinking; ▪️ one of the generals did not expect mobilized men to be there, he thought they were contractors; ▪️ there should have been photo belts, PPOs, etc., but there is nothing but a shovel; ▪️ Valovskiy platoon of 8 people is the closest to the Ukrainian positions, but there are no snipers in it; ▪️ 50 soldiers in the battalion, the general says: ""they will see that we are going to attack - they will run away"". 🇺🇦 There will be a just retribution for every war crime committed against Ukraine. GUR in other social networks: 🔹Facebook 🔹YouTube 🔹 Viber 🔹Instagram 🔹Twitter 🔹TikTok",0.101,0.869,0.03,-0.9509,n/a,n/a
455,"05:20 PM, 03 Jan 2023","#Skadovsk #SkazhovskSearch Region: Kherson Settlement: Skadovsk Kardash Mykola Vladimirovich 31.05.1956 The city of the last stay: Skadovsk Circumstances: No connection -- If you have any information about the whereabouts of this person, please report it here: poshuk.war@gmail.com",0.056,0.886,0.058,0.0258,Kherson,Kherson
456,"05:20 PM, 03 Jan 2023","#GUPintercept ‼️ ""THERE ARE RUMORS, AND FROM DIFFERENT SOURCES, THAT THERE WILL BE FULL MOBILIZATION"" A Russian serviceman tells a friend about the ""ingenious"" plans of the command and the complete understaffing of the personnel: ▪️ a week after being wounded, he is sent to the front line again; ▪️ various sources report that full mobilization is expected before or after the new year, followed by an offensive; ▪️ ""let's dig in first, and then attack"" - about the orders of the command; ▪️ only one company of 30 people is prepared, the rest are drinking; ▪️ one of the generals did not expect mobilized men to be there, he thought they were contractors; ▪️ there should have been photo belts, PPOs, etc., but there is nothing but a shovel; ▪️ Valovskiy platoon of 8 people is the closest to the Ukrainian positions, but there are no snipers in it; ▪️ 50 soldiers in the battalion, the general says: ""they will see that we are going to attack - they will run away"". 🇺🇦 There will be a just retribution for every war crime committed against Ukraine. GUR in other social networks: 🔹Facebook 🔹YouTube 🔹 Viber 🔹Instagram 🔹Twitter 🔹TikTok",0.101,0.869,0.03,-0.9509,n/a,n/a
457,"05:20 PM, 03 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
458,"05:21 PM, 03 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
459,"05:21 PM, 03 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
460,"05:27 PM, 03 Jan 2023","A multidisciplinary hospital destroyed by the occupants resumed its work in Balakliya. Tomorrow this medical institution will receive its first patients. Before the Russian invasion, the Balakliya hospital had 614 employees and provided assistance to people around the clock. But during the occupation, the medical institution suffered significant damage - the walls and roof were destroyed, doors and windows were broken. After the liberation of Balakliya, we began restoration work, attracting funds from the regional budget and the reserve fund of the state budget. I thank everyone who worked on this. Special thanks to the Ministry of Health for the medical equipment provided. We are doing everything to restore medical services for the population of other de-occupied districts of Kharkiv region as soon as possible. Now, together with the Office of the First Lady and international partners, we are developing a project to restore the Central City Hospital in Izyum.",0.109,0.76,0.132,0.4745,Kharkiv,Kharkiv
461,"05:27 PM, 03 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
462,"05:27 PM, 03 Jan 2023","""Iran is not part of the conflict in Ukraine,"" Tehran continues to deny supporting Russia in the war against Ukraine Iranian Foreign Ministry spokesman Nasser Kanaani said that defense cooperation between Tehran and Moscow took place before the full-scale invasion on February 24 last year and that ""baseless accusations against Iran will not help resolve the issue."" He also noted that Iranian and Ukrainian officials had allegedly exchanged views on the accusations and no one could find evidence. 🇺🇦 Ukraine Now",0.208,0.745,0.046,-0.9252,n/a,n/a
463,"05:34 PM, 03 Jan 2023",The outskirts of Bakhmut. Ukrainian military firing at the positions of Russian troops.,0.167,0.833,0.0,-0.34,n/a,n/a
464,"05:34 PM, 03 Jan 2023",The 71st Separate Ranger Brigade of the Airborne Forces is making hell for the Russian occupants on the outskirts of Bakhmut. @LastBP🛡,0.18,0.82,0.0,-0.6808,n/a,n/a
465,"05:35 PM, 03 Jan 2023","Over UAH 150 million in cash seized in Lviv region: large-scale tax evasion scheme A group of people organized the sale of cash to the so-called ""conversion centers"", the movement of cash between the cities of Ukraine and the European Union, as well as illegal currency exchange and sale of cryptocurrency without paying taxes. During searches in currency exchange offices, office centers used for the group's activities, UAH 152 million in cash, draft records, computer equipment and other material evidence were found and seized. It is preliminary established that the scheme involved more than 250 individuals and more than 100 companies. 🇺🇦 Lviv 24/7",0.034,0.947,0.02,-0.3612,Lviv,Dnipro-petrovsk
