,datetime,message,negativity,neutrality,positivity,compound,city,oblast
255,"09:53 PM, 01 Jan 2023","Alert due to the threat of Shahid attack Two directions of UAVs were formed: one through Mykolaiv/Odesa region in the direction of Vinnytsia region. The second one is towards the Dnipro river to move along to Kyiv, so again an attack is expected from two directions - from the South and North of Kyiv. A lot of them were shot down over Kherson and Dnipropetrovs'k regions, also over Zaporizhzhya, and a few over Mykolaiv region on the approach to Odesa region. We follow the situation in the cities here: Odesa Mykolaiv Kherson Dnipro Vinnytsia All Ukraine send news @novosti_kieva_bot 👉SUBSCRIBE",0.092,0.887,0.021,-0.8126,Vinnytsia,Vinnytsia
256,"09:53 PM, 01 Jan 2023","Novhorodka, Kirovohrad region, UAV in the sky Flying in the direction of Cherkasy/Kyiv (north-west direction). If there is an alarm, we will respond. 23.15 Minus shahid in Kirovograd region, but quite a large number is flying further through the region towards Kyiv. send news @novosti_kieva_bot 👉SUBSCRIBE",0.037,0.923,0.04,0.0432,n/a,n/a
257,"09:57 PM, 01 Jan 2023",🇺🇦 Western allies of Ukraine have trained more than 20 thousand Ukrainian servicemen The training was conducted on the territory of different countries https://mil.in.ua/uk/news/za-2022-rik-soyuznyky-pidgotuvaly-ponad-20-tysyach-ukrayinskyh-bijtsiv/ #Ukraine #Ukraine @milinua,0.0,1.0,0.0,0.0,n/a,n/a
258,"09:57 PM, 01 Jan 2023","Shells from 2 ""new"" manufacturers were seen at the front. 1) Pakistani 155mm shells (1-2 media). M4A2 shells, probably supplied along with 155mm M107 shells. Most likely they came to Ukraine with the help of a 3rd country, which bought them for us. 2) Domestic projectiles from UOP (3-5 media). The shell index (OF-25T) differs from the classic Soviet OF-25 shell, presumably because of a different manufacturing process-the shells are assembled from several milled parts. The explosive material is also different, using less powerful TNT instead of A-IX-2. Ukroboronprom has also been able to establish the production of new propellant charges - in some pictures, in addition to the usual Soviet markings, one can see the new one, dated 2022.",0.017,0.939,0.043,0.4779,n/a,n/a
259,"09:59 PM, 01 Jan 2023","The threat of attack by shahids, - the head of Kyiv Regional Military Administration Oleksiy Kuleba. 👉 Subscribe to ZN.UA",0.289,0.711,0.0,-0.7579,Kyiv,Kyiv
260,"09:59 PM, 01 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
261,"10:09 PM, 01 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
262,"10:09 PM, 01 Jan 2023","❗️ A large-scale air alert was declared in Ukraine The threat of drone attacks is reported. UPD: There is information that drones fly at ultra-low altitudes, not all are detected by radar. The post is being updated. 🇺🇦 Ukraine Now",0.142,0.809,0.049,-0.6249,n/a,n/a
263,"10:09 PM, 01 Jan 2023","🔥 A video of the ""New Year present"" from ZSU to the occupants of the base of mobilized Russian soldiers in temporarily occupied Makiivka has appeared 🇺🇦 Ukraine Now",0.0,1.0,0.0,0.0,Makiivka,Donetsk
264,"10:09 PM, 01 Jan 2023","The threat of a Shahedin attack in the capital is confirmed by the head of the Kyiv military administration, Oleksiy Kuleba UPD: Air defense work in the Kyiv region is reported! 🇺🇦 Ukraine Now",0.177,0.783,0.039,-0.7424,Kyiv,Kyiv
265,"10:23 PM, 01 Jan 2023","Kyiv region - air defense is working, - the head of Kyiv Regional Military Administration Oleksiy Kuleba. 👉 Subscribe to ZN.UA",0.0,0.919,0.081,0.128,Kyiv,Kyiv
266,"10:32 PM, 01 Jan 2023","Air alarm has reached Kyiv region as well Stay in shelters, drones are flying",0.142,0.651,0.207,0.0258,Kyiv,Kyiv
267,"10:32 PM, 01 Jan 2023","Let every minute of our victorious year be filled with happy smiles, hugs and warmth, because we will finally meet all our heroes at home. Not for a few days of vacation, but forever💙💛",0.0,0.724,0.276,0.8248,n/a,n/a
268,"10:40 PM, 01 Jan 2023",The moment of the explosion in Dnieper! 🇺🇦 Ukraine Now,0.0,1.0,0.0,0.0,n/a,n/a
269,"10:40 PM, 01 Jan 2023","💥 There was another powerful explosion in Kyiv Preliminary air defense work. UPD: There are also reports of powerful explosions in Dnipro. UPD 2: In Zaporizhzhya, powerful explosions are also reported. Preliminary - air defense. 🇺🇦 Ukraine Now",0.0,0.731,0.269,0.8555,Kyiv,Kyiv
270,"10:40 PM, 01 Jan 2023","In the sky in the Kyiv region hit a ""moped"" 🇺🇦 Ukraine Now",0.0,1.0,0.0,0.0,Kyiv,Kyiv
271,"10:40 PM, 01 Jan 2023",The air defense system in Kyiv and the region is working. Local media outlets reported the shooting down of two drones. The information requires confirmation. The alleged trajectory of drones flying towards Kyiv has appeared. 🇺🇦 Ukraine Now,0.0,0.961,0.039,0.128,Kyiv,Kyiv
272,"10:41 PM, 01 Jan 2023","❗️The powerful explosion is reported on the left bank, as well as in the Geloseevsky district of Kyiv. Preliminary air defense UPD: KGVA confirms air defense operations in both Kyiv and the region. UA Insider | Subscribe",0.0,0.802,0.198,0.7096,Kyiv,Kyiv
273,"10:41 PM, 01 Jan 2023","❗️The reports of explosions in the Kyiv region. Working on Shaheds More details in our Kyiv channel - https://t.me/KyivPolitics Also write about the work of air defense in Dnepropetrovsk, Zaporozhye, Kirovograd and Kherson regions Insider UA | Subscribe",0.0,0.959,0.041,0.128,Kherson,Kherson
274,"10:41 PM, 01 Jan 2023","Information has emerged that the AFU destroyed the military base of the RF Armed Forces in occupied Makiivka, eliminating about 600 occupants Local channels report that the invaders had set up a camp for mobilized soldiers in the building of the former 19th vocational school. As a result of a powerful strike, some 600 occupants, many of them ""three hundredths"", were liquidated. We await confirmation from the General Staff. Insider UA | Subscribe",0.12,0.825,0.054,-0.7297,n/a,n/a
275,"10:42 PM, 01 Jan 2023","The sounds of explosions can be heard in several cities. However, everyone is urged to keep information silence Residents of areas where air alert is declared - stay in shelters.",0.0,0.927,0.073,0.296,n/a,n/a
276,"10:42 PM, 01 Jan 2023",The moment of the explosion in the DNIPR! 👉Subscribe to ZN.UA,0.0,1.0,0.0,0.0,n/a,n/a
277,"10:48 PM, 01 Jan 2023",Himars sending New Year`s gifts 1:10,0.0,1.0,0.0,0.0,n/a,n/a
278,"10:48 PM, 01 Jan 2023",Russians trying to put out the fire from their 2S4 Tuylpan,0.194,0.806,0.0,-0.34,n/a,n/a
279,"10:48 PM, 01 Jan 2023","Kyiv, Dnipro, Zaporizhzhya - explosions @antiitforce",0.0,1.0,0.0,0.0,n/a,n/a
280,"10:48 PM, 01 Jan 2023",Successful work of air defense against UAVs in Kirovohrad region. @antiitforce,0.0,0.629,0.371,0.6486,n/a,n/a
281,"10:48 PM, 01 Jan 2023",Tomorrow there will be minuses on Rusnya's accounts. Stupid fuckers. @antiitforce,0.448,0.552,0.0,-0.8074,n/a,n/a
282,"10:50 PM, 01 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
283,"10:50 PM, 01 Jan 2023",In Poltava region air defense work is confirmed by the head of the region Air-raid alert is declared in Zhytomyr region 🇺🇦 Ukraine Now,0.0,0.856,0.144,0.4019,Zhytomyr,Zhytomyr
284,"10:53 PM, 01 Jan 2023","Air defense is working in Poltava region, - the head of Poltava Regional Military Administration Dmytro Lunin. 👉 Subscribe to ZN.UA",0.0,0.923,0.077,0.128,Poltava,Poltava
285,"10:53 PM, 01 Jan 2023",Two more people shot down in Kyiv region send news @novosti_kieva_bot 👉SUBSCRIBE,0.0,1.0,0.0,0.0,Kyiv,Kyiv
286,"10:53 PM, 01 Jan 2023",Air defence works in Poltava Oblast! We stay in shelters - Poltava Oblast State Administration Shot down on the approach to Kyiv region send news @novosti_kieva_bot 👉SUBSCRIBE,0.0,0.937,0.063,0.1759,Kyiv,Kyiv
287,"10:53 PM, 01 Jan 2023",Explosion on the right bank. It's also air defense. send news @novosti_kieva_bot 👉SUBSCRIBE,0.0,0.889,0.111,0.128,n/a,n/a
288,"10:53 PM, 01 Jan 2023","Let us clarify what we meant about the wave to the North of Kyiv region As we said, shahids fly from two directions - one through Mykolaiv\Vinnytsia region heading south, the other over the river heading north to the side, like this. No drones were launched from the North (Belarus). send news @novosti_kieva_bot 👉SUBSCRIBE",0.044,0.885,0.071,0.128,Kyiv,Kyiv
289,"10:53 PM, 01 Jan 2023",Several more explosions in Kyiv. Both the right and left bank No reports of arrival. send news @novosti_kieva_bot 👉SUBSCRIBE,0.109,0.891,0.0,-0.296,n/a,n/a
290,"10:53 PM, 01 Jan 2023",Another crash on the left bank send news @novosti_kieva_bot 👉SUBSCRIBE,0.231,0.769,0.0,-0.4019,n/a,n/a
291,"10:53 PM, 01 Jan 2023",Explosion in Solomianka a few minutes ago Also a powerful explosion occurred in Dnipropetrovsk region send news @novosti_kieva_bot 👉SUBSCRIBE,0.0,0.851,0.149,0.4215,n/a,n/a
292,"10:53 PM, 01 Jan 2023",Explosion on the right bank. Preliminary air defense No incoming reports so far. send news👉@novosti_kieva_bot 👉FOLLOW,0.124,0.791,0.085,-0.1779,n/a,n/a
293,"10:53 PM, 01 Jan 2023",Air defense works in Kyiv and the region! ❕ Stay in shelters! - KMVA send news👉@novosti_kieva_bot 👉FOLLOW,0.0,0.87,0.13,0.2695,Kyiv,Kyiv
294,"10:53 PM, 01 Jan 2023","Thus, our defenders are searching for shahids in the air, because they fly at low altitudes and do not fall into the area of impact of air defense radars The work continues, the shahids are falling. While the video was being uploaded, several more fell. send news👉@novosti_kieva_bot 👉FOLLOW",0.073,0.871,0.055,-0.2263,n/a,n/a
295,"10:59 PM, 01 Jan 2023",Explosions are heard again in Kyiv. Stay in shelters! Video of a kamikaze drone allegedly shot down by Ukrainian aviation 🇺🇦 Ukraine Now,0.0,1.0,0.0,0.0,n/a,n/a
296,"11:08 PM, 01 Jan 2023",💥 Explosion in Kyiv's Desnianskyi District Confirms Vitali Klitschko All services are on their way to the site. 🇺🇦 Ukraine Now,0.0,1.0,0.0,0.0,n/a,n/a
297,"11:12 PM, 01 Jan 2023","Explosion in Desnianskyi district of Kyiv, - Mayor Vitali Klitschko. ""All services are going to the scene. Details - later"", - Klitschko said. 👉 Subscribe to ZN.UA",0.0,1.0,0.0,0.0,n/a,n/a
298,"11:12 PM, 01 Jan 2023","About five-six ambulances and four police crews gathered in one of the districts of Kyiv. No ""arrivals"" have been reported so far. We are waiting for official information. 👉 Subscribe to ZN.UA",0.068,0.932,0.0,-0.296,n/a,n/a
299,"11:12 PM, 01 Jan 2023","Local publics report that in Desnianskyi district of Kyiv, according to preliminary data, UAV fragments fell on the roadway. Damage to the windows of the house. Information about the victims is being clarified. Emergency services are working. 👉 Subscribe to ZN.UA",0.18,0.82,0.0,-0.7964,n/a,n/a
300,"11:12 PM, 01 Jan 2023","⚡️An air attack on Kyiv. Air alert has been declared in the capital. Air defense is working. ""Preliminary information. The wreckage of the downed UAV in Desnianskyi district damaged balconies and windows in a high-rise building. There is no fire. Information on the victims is being clarified. Stay in shelters!"", - Serhiy Popko, Head of KCMA https://t.me/operativnoZSU",0.203,0.74,0.057,-0.8588,n/a,n/a
301,"11:12 PM, 01 Jan 2023",There were strikes in many areas https://t.me/operativnoZSU,0.294,0.706,0.0,-0.3612,n/a,n/a
302,"11:13 PM, 01 Jan 2023","A drone fragment fell on the roadway in Desnianskyi district of the capital ""Windows in a house nearby were damaged. Information about the victims is being clarified. Emergency services are at work,"" said Kyrylo Tymoshenko, deputy head of the regional police.",0.178,0.822,0.0,-0.7783,n/a,n/a
303,"11:13 PM, 01 Jan 2023","Klitschko reported about the explosion in Desnianskyi district of Kyiv ""All services are going to the scene. Details - later,"" - the mayor wrote.",0.0,1.0,0.0,0.0,Kyiv,Kyiv
304,"11:18 PM, 01 Jan 2023","Kyiv, Desnianskyi district According to preliminary data, the fragments of the bridge fell on the roadway. Damage to the windows of the house. The information about the victims is being clarified. Emergency services are working. @antiitforce",0.197,0.803,0.0,-0.7964,n/a,n/a
305,"11:18 PM, 01 Jan 2023",Vitali Klitschko confirms the explosion in Desnianskyi district of Kyiv @antiitforce,0.0,1.0,0.0,0.0,Kyiv,Kyiv
306,"11:19 PM, 01 Jan 2023","Heavy explosions can still be heard in Kyiv Danger in Kyiv region remains, air defense forces are working on targets - head of OVA Oleksiy Kuleba Meanwhile, the first alarms have gone off in some areas. 🇺🇦 Ukraine Now",0.131,0.833,0.036,-0.6124,Kyiv,Kyiv
307,"11:22 PM, 01 Jan 2023","Danger in Kyiv region remains! Our air defense forces are working on targets, - the head of Kyiv Regional Air Defense Oleksii Kuleba. 👉 Subscribe to ZN.UA",0.129,0.767,0.105,-0.4003,Kyiv,Kyiv
308,"11:22 PM, 01 Jan 2023",The danger in Kyiv region remains! Our air defense forces are working on targets. The main thing now is to stay calm and stay in shelters until the alarm goes off. We are holding on! 🇺🇦 Oleksiy Kuleba | Head of the Kyiv Regional State Administration https://t.me/operativnoZSU,0.122,0.805,0.073,-0.555,Kyiv,Kyiv
309,"11:23 PM, 01 Jan 2023",Injured 19-year-old man hospitalized in Desnianskyi district of Kyiv - Klitschko,0.231,0.769,0.0,-0.4019,Kyiv,Kyiv
310,"11:23 PM, 01 Jan 2023","Air raid alert continues Stay in shelters. If you see or hear unknown flying objects in the sky - call ""102"".",0.0,0.896,0.104,0.296,n/a,n/a
311,"11:28 PM, 01 Jan 2023","🤬 These are the ""gifts"" from the racists flew into the windows of the residents of the capital tonight! 🇺🇦 Ukraine Now",0.159,0.841,0.0,-0.5848,n/a,n/a
312,"11:28 PM, 01 Jan 2023","Over Dnepropetrovsk and Zaporizhzhya regions, air defense forces destroyed nine Shahed drones and one missile flying in the direction of Dnepr, the Vostok Air Command. 🇺🇦 Ukraine Now",0.104,0.847,0.049,-0.4019,n/a,n/a
313,"11:28 PM, 01 Jan 2023","In Desnianskyi district of the capital an injured 19-year-old boy was hospitalized, according to Vitali Klitschko 🇺🇦 Ukraine Now",0.13,0.87,0.0,-0.4019,n/a,n/a
314,"11:28 PM, 01 Jan 2023","Uman, Cherkasy region - explosions. Preliminary air defense forces are working. 🇺🇦 Ukraine Now",0.0,0.889,0.111,0.128,Cherkasy,Cherkasy
315,"11:31 PM, 01 Jan 2023",An explosion in Desnianskyi district of Kyiv. A 19-year-old man - Vitaliy Klitschko - was hospitalized there. @babel,0.0,1.0,0.0,0.0,n/a,n/a
316,"11:32 PM, 01 Jan 2023","The injured 19-year-old man was hospitalized in Desnianskyi district of the capital, - the mayor Vitali Klitschko. 👉Subscribe to ZN.UA",0.13,0.87,0.0,-0.4019,n/a,n/a
317,"11:32 PM, 01 Jan 2023","Air defense system shot down six ""Shaheds"" and one X-59MK2 high-precision guided missile flying in the direction of the city of Dnipro and Zaporizhzhya regions - Air Command ""East"". 👉 Subscribe to ZN.UA",0.0,0.952,0.048,0.128,Dnipro,Dnipro-petrovsk
318,"11:32 PM, 01 Jan 2023","PC ""Vostok"" reports that over the Dnipropetrovsk and Zaporizhzhia regions, air defense forces destroyed nine Shahed drones and one missile flying in the direction of Dnipro✊🏻 https://t.me/operativnoZSU",0.108,0.842,0.051,-0.4019,Zaporizhzhia,Zaporizhzhia
319,"11:41 PM, 01 Jan 2023",Details from KMWA. 👉 Subscribe to ZN.UA,0.0,1.0,0.0,0.0,n/a,n/a
320,"11:43 PM, 01 Jan 2023",Preliminary information from KMWA There is a victim at the site of debris fall in Desnianskyi district. A 19-year-old young man received a cut wound of the foot (he inadvertently stepped on glass fragments). He was sent to the trauma center. Air raid alert is still in effect. Stay in shelters. https://t.me/operativnoZSU,0.129,0.83,0.041,-0.5859,n/a,n/a
321,"11:52 PM, 01 Jan 2023",Lviv today💔💔 🇺🇦 Lviv 24/7,0.0,1.0,0.0,0.0,Lviv,Dnipro-petrovsk
322,"11:55 PM, 01 Jan 2023","Air defense forces destroyed 9 Shahed drones and 1 missile over Dnipropetrovsk and Zaporizhzhia regions The missile was flying towards the city of Dnipro, the Vostok Air Command reported.",0.108,0.842,0.051,-0.4019,Zaporizhzhia,Zaporizhzhia
323,"11:56 PM, 01 Jan 2023",UAVs are reported to be moving towards Bila Tserkva along the river The threat still remains. send news @novosti_kieva_bot 👉SUBSCRIBE,0.152,0.848,0.0,-0.5267,n/a,n/a
324,"11:56 PM, 01 Jan 2023",Windows of the residents of the house damaged as a result of the UAV crash send news @novosti_kieva_bot 👉SUBSCRIBE,0.259,0.741,0.0,-0.6808,n/a,n/a
325,"11:56 PM, 01 Jan 2023","More consequences of the shahid's death The fragments pierce not only glass, but also 10mm (in total) of plastic. send news @novosti_kieva_bot 👉SUBSCRIBE",0.1,0.9,0.0,-0.3506,n/a,n/a
326,"11:56 PM, 01 Jan 2023",We can hear the work of air defense in the region send news @novosti_kieva_bot 👉SUBSCRIBE,0.0,0.903,0.097,0.128,n/a,n/a
327,"11:56 PM, 01 Jan 2023",Preliminary information from KMWA There is a victim at the site of debris fall in Desnianskyi district. A 19-year-old young man received a cut wound of the foot (he inadvertently stepped on glass fragments). He was sent to the trauma center. send news @novosti_kieva_bot 👉SUBSCRIBE,0.152,0.848,0.0,-0.7184,n/a,n/a
328,"11:56 PM, 01 Jan 2023",Such fragments flew into the windows of Kyiv residents after shooting down the shahid This is why you should stay away from windows during air raid alert. send news @novosti_kieva_bot 👉SUBSCRIBE,0.0,0.932,0.068,0.296,Kyiv,Kyiv
329,"11:56 PM, 01 Jan 2023","So far it is quiet, but the threat continues The alert map has been updated, at least in the neighboring regions south of Kyiv region there may still be shahids. send news @novosti_kieva_bot 👉SUBSCRIBE",0.117,0.812,0.071,-0.4215,Kyiv,Kyiv
330,"11:56 PM, 01 Jan 2023","It is unknown how many more of them (shahids) there are, but the work continues No reports of arrival yet, except for the emergency in Desnianskyi district send news to @novosti_kieva_bot 👉SUBSCRIBE",0.171,0.829,0.0,-0.7351,n/a,n/a
331,"12:04 AM, 02 Jan 2023","Local publics of the temporarily occupied DONETSK publish a video, claiming that this is the moment of arrival at the vocational school №19 in the temporarily occupied Makiivka, where Russian mobilizers were located. **In the conditions of war ZN.UA can neither confirm nor deny the authenticity of the video in relation to the event itself. 👉 Subscribe to ZN.UA",0.093,0.907,0.0,-0.6875,n/a,n/a
332,"12:11 AM, 02 Jan 2023",The cutest video to unwind on this stressful night! The threat of drone attacks still persists in central and northern Ukraine. We believe in the air defense forces of the AFU! Take care! 🇺🇦 Ukraine Now,0.295,0.545,0.16,-0.8475,n/a,n/a
333,"12:15 AM, 02 Jan 2023","⚡️ There were explosions near the Baltimore airfield in Voronezh, Russia A regiment of Su-34 front-line bombers is based there. Russians write that alarms sounded at the airfield. Karma in action. UA Insider | Subscribe",0.062,0.938,0.0,-0.2732,n/a,n/a
334,"12:15 AM, 02 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
335,"12:15 AM, 02 Jan 2023",Kyiv city military administration reported on the preliminary results of air defense. 👉 Subscribe to ZN.UA,0.0,0.903,0.097,0.128,Kyiv,Kyiv
336,"12:16 AM, 02 Jan 2023","Night attack on Kyiv: about 10 air targets have already been shot down This is reported by KMWA. The information is preliminary. The data is being updated. Air defense is working. Air raid alert continues, stay in shelters!",0.074,0.832,0.095,-0.1759,n/a,n/a
337,"12:21 AM, 02 Jan 2023","It was reported that in the direction of Odessa from the direction of Voznesensk (Mykolaiv region) was hit by a moped Now there is an air alert in the southern and central regions due to a drone attack. Several were shot down over the Nikolaev region, also on the approach to the Dnieper in the Kherson region. Send the news to @our_odessabot 👉🏻",0.048,0.918,0.034,-0.2263,Kherson,Kherson
338,"12:21 AM, 02 Jan 2023","According to eyewitnesses, several ""mopeds"" were returned in the direction of Odessa from the side of Koblevo. - Nikolaev police chief. Possible air-raid alert. Send the news to @our_odessabot 👉🏻",0.0,0.927,0.073,0.296,n/a,n/a
339,"12:25 AM, 02 Jan 2023","Israel launches missile strikes on southern Damascus, air defenses repel attack - Syrian State TV. Explosions are heard over the Syrian capital, two dead and two wounded soldiers are reported. Damascus International Airport is out of order, the report says. 👉 Subscribe to ZN.UA",0.2,0.766,0.034,-0.8481,n/a,n/a
340,"12:26 AM, 02 Jan 2023","Night air attack on Kyiv - KMWA Preliminary information. Data is being updated. Air defense is working. As of this moment, about 10 air targets have been shot down over the capital. Air alert continues, stay in shelters! https://t.me/operativnoZSU",0.074,0.832,0.095,-0.1759,Kyiv,Kyiv
341,"12:32 AM, 02 Jan 2023","❗️ An air alert continues in Kyiv, KGBA reports the shooting down of 12 Drones 🇺🇦 Ukraine Now",0.0,0.885,0.115,0.296,n/a,n/a
342,"12:46 AM, 02 Jan 2023",Such fragments flew into the windows of Kyiv residents from the fall of an Iranian drone @antiitforce,0.0,1.0,0.0,0.0,Kyiv,Kyiv
343,"12:46 AM, 02 Jan 2023","Over Kyiv, 16 air targets have already been shot down. @antiitforce",0.0,1.0,0.0,0.0,n/a,n/a
344,"12:46 AM, 02 Jan 2023","As of this moment, about 10 air targets have been shot down over the capital, - KMVA. @antiitforce",0.0,1.0,0.0,0.0,n/a,n/a
345,"12:46 AM, 02 Jan 2023",Already 12 air targets have been shot down over the capital. @antiitforce,0.0,1.0,0.0,0.0,n/a,n/a
346,"12:46 AM, 02 Jan 2023","Air defense forces destroy nine Shahed drones and one missile flying in the direction of Dnipro over Dnipropetrovsk and Zaporizhzhia regions - PMC ""Vostok"" @antiitforce",0.13,0.815,0.056,-0.4588,Zaporizhzhia,Zaporizhzhia
347,"12:55 AM, 02 Jan 2023",Voltage surges are observed again Disconnect electrical appliances from the mains send news @novosti_kieva_bot 👉SUBSCRIBE,0.0,1.0,0.0,0.0,n/a,n/a
348,"12:55 AM, 02 Jan 2023","Shahid is reported to be moving to Vasylkiv from Mala Soltanivka If you hear drones - contact the police, also report them through the ePPO send news👉@novosti_kieva_bot 👉FOLLOW",0.0,1.0,0.0,0.0,n/a,n/a
349,"12:55 AM, 02 Jan 2023","As of this moment, 16 air targets have been shot down over the capital. send news @novosti_kieva_bot 👉SUBSCRIBE",0.0,1.0,0.0,0.0,n/a,n/a
350,"12:55 AM, 02 Jan 2023","The power is being restored to those whose electricity was cut off. Apparently, works were carried out at the TPP send news @novosti_kieva_bot 👉SUBSCRIBE",0.079,0.83,0.091,0.0772,n/a,n/a
351,"12:55 AM, 02 Jan 2023",It is reported that up to 5 UAVs remain over Kyiv region We remind you that not all of them may be on the radar due to their small size and low flight altitude. send news @novosti_kieva_bot 👉SUBSCRIBE,0.055,0.945,0.0,-0.2732,Kyiv,Kyiv
352,"12:55 AM, 02 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
353,"12:55 AM, 02 Jan 2023","Preliminary information from KCIA Data is being updated. Air defense is working. As of this moment, 12 air targets have been shot down over the capital. send news @novosti_kieva_bot 👉SUBSCRIBE",0.0,0.951,0.049,0.128,n/a,n/a
354,"12:59 AM, 02 Jan 2023","As of this moment, 16 air targets were shot down over the capital, according to the Kyiv City Military Administration.",0.0,1.0,0.0,0.0,Kyiv,Kyiv
355,"12:59 AM, 02 Jan 2023",Explosions are heard in Kyiv and the suburbs.,0.0,1.0,0.0,0.0,Kyiv,Kyiv
356,"01:01 AM, 02 Jan 2023",Sixteen drones have already been shot down over Kyiv! Thanks to the air defense 🙏 🇺🇦 Ukraine Now,0.0,0.762,0.238,0.5707,n/a,n/a
357,"01:01 AM, 02 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
358,"01:15 AM, 02 Jan 2023",There is a preliminary hit to the energy infrastructure facility in Kyiv region. @antiitforce,0.0,0.851,0.149,0.2732,Kyiv,Kyiv
359,"01:23 AM, 02 Jan 2023","Russians have launched several waves of drones. They are targeting critical infrastructure facilities, - Head of Kyiv Regional Military Administration Oleksiy Kuleba. 👉 Subscribe to ZN.UA",0.089,0.853,0.058,-0.2023,Kyiv,Kyiv
360,"01:29 AM, 02 Jan 2023",As a result of explosions in Kyiv region - large voltage surges. Turn off electrical appliances.,0.0,1.0,0.0,0.0,Kyiv,Kyiv
361,"01:29 AM, 02 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
362,"01:43 AM, 02 Jan 2023","Local publics report on the coordinated work of the Armed Forces of Ukraine against the enemy in the temporarily occupied territories last night: 🔹 In Pologovsky district of Zaporizhzhia region - a strike on the deployment of the 503rd motorized rifle regiment of the 19th Russian division - losses in manpower and equipment were inflicted; 🔹 Near the village of Plodove, Kherson region - a strike on the positions of the occupiers; 🔹 In Vasylivskyi district of Zaporizhzhia region - hits on positions and deployment of equipment; 🔹 Kherson region, west of Chulakivka - the enemy's location was covered by fire, there was equipment and personnel deployed in hangars; 🔹 Melitopol - a point attack on the places of concentration of Russians; 🔹 Kherson region, Oleshok district - a fire strike, as a result - minus the occupiers' BC. We are waiting for confirmation from the Ukrainian General Staff. 👉 Subscribe to ZN.UA",0.13,0.87,0.0,-0.9393,Kherson,Kherson
363,"01:44 AM, 02 Jan 2023","""It is loud in the region and the capital. Night attack by drones. The Russians have launched several waves of shahed drones. They are aiming at critical infrastructure facilities. Air defense is working out"", - Oleksiy Kuleba I see reports that as a result of the explosions in the Kyiv region, there are large voltage surges in the power grid. @antiitforce",0.087,0.865,0.048,-0.5267,Kyiv,Kyiv
364,"02:04 AM, 02 Jan 2023","UAV wreckage damaged balconies and windows of apartment buildings in Desnianskyi district damaged balconies and windows in a high-rise building, - KCMA There is no fire. Information on the victims is being clarified. 🇺🇦Real War",0.381,0.619,0.0,-0.9393,n/a,n/a
365,"02:04 AM, 02 Jan 2023",⚡️ Successful work of air defense in Kyiv region - 1 shahid 🇺🇦Real War,0.214,0.495,0.291,0.1027,Kyiv,Kyiv
366,"02:04 AM, 02 Jan 2023","Head of ODA Oleksiy Kuleba: There is a threat of ""shahed"" attack in Kyiv region 🇺🇦Real War",0.444,0.556,0.0,-0.886,Kyiv,Kyiv
367,"02:04 AM, 02 Jan 2023","❗️Kyiv, Sumy, Kharkiv and Poltava regions, threat of Shahids attack Also in most regions there is an air alert. 🇺🇦Real War",0.351,0.574,0.074,-0.8481,Poltava,Poltava
368,"02:04 AM, 02 Jan 2023","We will live with electricity restrictions until the end of the heating season - and this must be accepted - Halushchenko The Minister of Energy stressed that the key goal now is to ensure that these blackouts are planned and predictable. ""It is necessary that people clearly understand when these hours are, and that distribution system operators clearly adhere to the schedules in which they have to disconnect consumers. And we are moving towards this. Of course, it is difficult to predict due to the threat of new shelling, but the key is that all the mechanisms have already been developed."" 🇺🇦Real War",0.099,0.824,0.077,-0.6597,n/a,n/a
369,"02:04 AM, 02 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
370,"02:04 AM, 02 Jan 2023","POW medical worker from Cherkasy region returned as part of a large exchange Yulia was captured by Russia together with her husband Oleksandr, whom they married at Azovstal. However, only Oleksandr was released on September 21. Since yesterday the couple is together again. 🇺🇦The Real War",0.081,0.919,0.0,-0.5994,Cherkasy,Cherkasy
371,"02:04 AM, 02 Jan 2023","Ukrainian Navy demonstrated liquidation of anti-ship mine, which was washed up on the shores of Odesa 🇺🇦Real War",0.187,0.813,0.0,-0.5994,Odesa,Odesa
372,"02:08 AM, 02 Jan 2023",Kyiv region now. Ukrainian Armed Forces are searching for Russian drones and destroying them,0.217,0.783,0.0,-0.5574,Kyiv,Kyiv
373,"02:08 AM, 02 Jan 2023","It is especially gratifying to realize that HIMARS completely destroyed up to 600 mobilized Rusas in Makiivka. I want to see the tears and deep ""grief"" of the relatives of these dead Russians.",0.233,0.649,0.118,-0.7003,n/a,n/a
374,"02:08 AM, 02 Jan 2023","Russians use Chinese ""AeroScope"" systems to detect drones of the Armed Forces of Ukraine. It is manufactured by the Chinese company DJI...",0.0,1.0,0.0,0.0,n/a,n/a
375,"02:08 AM, 02 Jan 2023",This is how Kyiv looked like on New Year's Eve. Powerful searchlights helped the military to see Russian UAVs. Let me remind you that 45 drones were shot down in the capital during the first day after the onset of 2023.,0.0,0.88,0.12,0.6486,Kyiv,Kyiv
